time,YEAR,MO,DY,HR,T2M,WS10M,RH2M,PRECTOTCORR,LAT,LON
2023-05-29 23:00:00,2023,5,29,23,25.45,2.39,71.89,0.05,12.98,77.57
2023-05-30 00:00:00,2023,5,30,0,24.92,2.54,74.52,0.07,12.98,77.57
2023-05-30 01:00:00,2023,5,30,1,24.43,2.68,77.31,0.06,12.98,77.57
2023-05-30 02:00:00,2023,5,30,2,23.9,2.7,80.57,0.02,12.98,77.57
2023-05-30 03:00:00,2023,5,30,3,23.22,2.44,84.86,0.0,12.98,77.57
2023-05-30 04:00:00,2023,5,30,4,22.78,2.28,87.6,0.01,12.98,77.57
2023-05-30 05:00:00,2023,5,30,5,22.64,2.32,88.56,0.01,12.98,77.57
2023-05-30 06:00:00,2023,5,30,6,24.06,3.5,80.6,0.01,12.98,77.57
2023-05-30 07:00:00,2023,5,30,7,26.79,3.96,64.87,0.01,12.98,77.57
2023-05-30 08:00:00,2023,5,30,8,28.95,3.66,54.77,0.1,12.98,77.57
2023-05-30 09:00:00,2023,5,30,9,30.55,3.16,48.17,0.18,12.98,77.57
2023-05-30 10:00:00,2023,5,30,10,31.79,2.63,43.69,0.73,12.98,77.57
2023-05-30 11:00:00,2023,5,30,11,32.55,2.13,41.06,2.13,12.98,77.57
2023-05-30 12:00:00,2023,5,30,12,32.66,1.81,40.42,4.53,12.98,77.57
2023-05-30 13:00:00,2023,5,30,13,32.08,1.76,41.73,7.02,12.98,77.57
2023-05-30 14:00:00,2023,5,30,14,30.18,2.18,47.87,9.85,12.98,77.57
2023-05-30 15:00:00,2023,5,30,15,28.16,2.87,56.8,14.23,12.98,77.57
2023-05-30 16:00:00,2023,5,30,16,26.27,3.13,67.08,20.25,12.98,77.57
2023-05-30 17:00:00,2023,5,30,17,24.67,3.01,77.21,25.5,12.98,77.57
2023-05-30 18:00:00,2023,5,30,18,23.64,2.55,84.79,31.48,12.98,77.57
2023-05-30 19:00:00,2023,5,30,19,23.2,1.97,88.89,34.36,12.98,77.57
2023-05-30 20:00:00,2023,5,30,20,23.06,1.52,91.0,32.17,12.98,77.57
2023-05-30 21:00:00,2023,5,30,21,23.03,1.55,92.15,28.91,12.98,77.57
2023-05-30 22:00:00,2023,5,30,22,22.96,1.33,93.44,26.99,12.98,77.57
2023-05-30 23:00:00,2023,5,30,23,22.87,0.83,94.85,28.6,12.98,77.57
2023-05-31 00:00:00,2023,5,31,0,22.89,0.84,93.93,36.27,12.98,77.57
2023-05-31 01:00:00,2023,5,31,1,22.63,0.64,95.95,53.68,12.98,77.57
2023-05-31 02:00:00,2023,5,31,2,22.41,0.98,96.08,65.3,12.98,77.57
2023-05-31 03:00:00,2023,5,31,3,22.17,1.19,96.45,64.52,12.98,77.57
2023-05-31 04:00:00,2023,5,31,4,21.94,1.29,96.9,60.09,12.98,77.57
2023-05-31 05:00:00,2023,5,31,5,21.87,1.5,96.98,46.76,12.98,77.57
2023-05-31 06:00:00,2023,5,31,6,22.58,2.62,92.96,25.87,12.98,77.57
2023-05-31 07:00:00,2023,5,31,7,24.23,2.63,83.49,14.21,12.98,77.57
2023-05-31 08:00:00,2023,5,31,8,26.45,2.58,70.35,0.19,12.98,77.57
2023-05-31 09:00:00,2023,5,31,9,28.44,2.15,58.7,0.07,12.98,77.57
2023-05-31 10:00:00,2023,5,31,10,29.81,1.67,51.35,0.04,12.98,77.57
2023-05-31 11:00:00,2023,5,31,11,30.92,1.27,46.57,0.03,12.98,77.57
2023-05-31 12:00:00,2023,5,31,12,31.66,0.96,43.41,0.02,12.98,77.57
2023-05-31 13:00:00,2023,5,31,13,31.86,0.81,41.44,0.01,12.98,77.57
2023-05-31 14:00:00,2023,5,31,14,31.59,0.79,40.44,0.01,12.98,77.57
2023-05-31 15:00:00,2023,5,31,15,31.11,0.77,41.0,0.0,12.98,77.57
2023-05-31 16:00:00,2023,5,31,16,30.42,0.54,43.58,0.0,12.98,77.57
2023-05-31 17:00:00,2023,5,31,17,29.39,0.39,50.46,0.0,12.98,77.57
2023-05-31 18:00:00,2023,5,31,18,28.63,0.29,53.3,0.0,12.98,77.57
2023-05-31 19:00:00,2023,5,31,19,27.96,0.5,55.63,0.0,12.98,77.57
2023-05-31 20:00:00,2023,5,31,20,27.09,0.67,60.54,0.0,12.98,77.57
2023-05-31 21:00:00,2023,5,31,21,26.37,0.77,62.79,0.0,12.98,77.57
2023-05-31 22:00:00,2023,5,31,22,25.59,0.91,64.57,0.0,12.98,77.57
2023-05-31 23:00:00,2023,5,31,23,24.68,1.17,69.95,0.0,12.98,77.57
2023-06-01 00:00:00,2023,6,1,0,23.69,1.44,75.17,0.0,12.98,77.57
2023-06-01 01:00:00,2023,6,1,1,22.83,1.64,79.55,0.0,12.98,77.57
2023-06-01 02:00:00,2023,6,1,2,22.09,1.85,83.68,0.0,12.98,77.57
2023-06-01 03:00:00,2023,6,1,3,21.53,2.02,86.48,0.0,12.98,77.57
2023-06-01 04:00:00,2023,6,1,4,21.17,2.13,88.67,0.0,12.98,77.57
2023-06-01 05:00:00,2023,6,1,5,21.13,2.34,90.15,0.0,12.98,77.57
2023-06-01 06:00:00,2023,6,1,6,22.94,3.87,82.64,0.0,12.98,77.57
2023-06-01 07:00:00,2023,6,1,7,25.88,3.81,68.56,0.01,12.98,77.57
2023-06-01 08:00:00,2023,6,1,8,28.29,3.3,58.3,3.27,12.98,77.57
2023-06-01 09:00:00,2023,6,1,9,29.89,3.04,52.98,5.23,12.98,77.57
2023-06-01 10:00:00,2023,6,1,10,30.98,2.85,49.89,6.31,12.98,77.57
2023-06-01 11:00:00,2023,6,1,11,31.4,2.72,48.52,9.66,12.98,77.57
2023-06-01 12:00:00,2023,6,1,12,31.59,2.77,47.87,12.7,12.98,77.57
2023-06-01 13:00:00,2023,6,1,13,31.42,2.95,48.02,16.18,12.98,77.57
2023-06-01 14:00:00,2023,6,1,14,30.87,3.33,49.4,16.81,12.98,77.57
2023-06-01 15:00:00,2023,6,1,15,30.09,3.72,51.48,14.35,12.98,77.57
2023-06-01 16:00:00,2023,6,1,16,29.09,3.62,56.0,10.81,12.98,77.57
2023-06-01 17:00:00,2023,6,1,17,27.46,2.61,68.78,9.78,12.98,77.57
2023-06-01 18:00:00,2023,6,1,18,25.74,2.62,78.45,11.25,12.98,77.57
2023-06-01 19:00:00,2023,6,1,19,25.02,3.11,79.68,9.98,12.98,77.57
2023-06-01 20:00:00,2023,6,1,20,24.36,3.29,81.7,17.33,12.98,77.57
2023-06-01 21:00:00,2023,6,1,21,23.64,3.21,84.75,26.32,12.98,77.57
2023-06-01 22:00:00,2023,6,1,22,22.99,3.12,87.59,18.84,12.98,77.57
2023-06-01 23:00:00,2023,6,1,23,22.37,3.12,89.91,10.77,12.98,77.57
2023-06-02 00:00:00,2023,6,2,0,21.82,3.15,92.05,9.4,12.98,77.57
2023-06-02 01:00:00,2023,6,2,1,21.43,3.33,93.21,10.68,12.98,77.57
2023-06-02 02:00:00,2023,6,2,2,21.09,3.58,93.99,7.77,12.98,77.57
2023-06-02 03:00:00,2023,6,2,3,20.83,4.15,93.58,4.17,12.98,77.57
2023-06-02 04:00:00,2023,6,2,4,20.54,4.49,91.91,1.14,12.98,77.57
2023-06-02 05:00:00,2023,6,2,5,20.47,4.56,86.13,0.24,12.98,77.57
2023-06-02 06:00:00,2023,6,2,6,20.97,4.69,79.92,0.01,12.98,77.57
2023-06-02 07:00:00,2023,6,2,7,21.88,4.37,71.49,0.03,12.98,77.57
2023-06-02 08:00:00,2023,6,2,8,23.08,4.16,61.55,0.0,12.98,77.57
2023-06-02 09:00:00,2023,6,2,9,24.64,4.08,53.61,0.0,12.98,77.57
2023-06-02 10:00:00,2023,6,2,10,26.68,4.04,46.98,0.0,12.98,77.57
2023-06-02 11:00:00,2023,6,2,11,28.7,3.82,42.5,0.0,12.98,77.57
2023-06-02 12:00:00,2023,6,2,12,30.47,3.49,39.77,0.0,12.98,77.57
2023-06-02 13:00:00,2023,6,2,13,31.95,3.24,37.8,0.0,12.98,77.57
2023-06-02 14:00:00,2023,6,2,14,32.76,3.04,36.84,0.0,12.98,77.57
2023-06-02 15:00:00,2023,6,2,15,32.73,2.93,36.73,0.0,12.98,77.57
2023-06-02 16:00:00,2023,6,2,16,31.95,2.7,39.03,0.0,12.98,77.57
2023-06-02 17:00:00,2023,6,2,17,30.07,1.82,51.47,0.0,12.98,77.57
2023-06-02 18:00:00,2023,6,2,18,28.18,1.51,63.71,0.0,12.98,77.57
2023-06-02 19:00:00,2023,6,2,19,27.4,1.69,65.52,0.0,12.98,77.57
2023-06-02 20:00:00,2023,6,2,20,26.16,2.16,70.09,0.0,12.98,77.57
2023-06-02 21:00:00,2023,6,2,21,25.18,2.6,71.86,0.0,12.98,77.57
2023-06-02 22:00:00,2023,6,2,22,24.84,2.82,71.72,0.0,12.98,77.57
2023-06-02 23:00:00,2023,6,2,23,24.39,3.3,72.85,0.0,12.98,77.57
2023-06-03 00:00:00,2023,6,3,0,23.77,3.62,77.23,0.0,12.98,77.57
2023-06-03 01:00:00,2023,6,3,1,23.21,3.82,83.28,0.0,12.98,77.57
2023-06-03 02:00:00,2023,6,3,2,22.65,3.82,89.42,0.0,12.98,77.57
2023-06-03 03:00:00,2023,6,3,3,22.17,3.69,94.17,0.0,12.98,77.57
2023-06-03 04:00:00,2023,6,3,4,21.86,3.48,96.45,0.0,12.98,77.57
2023-06-03 05:00:00,2023,6,3,5,21.87,3.67,96.02,0.0,12.98,77.57
2023-06-03 06:00:00,2023,6,3,6,22.99,4.79,88.59,0.0,12.98,77.57
2023-06-03 07:00:00,2023,6,3,7,25.24,5.54,74.18,0.0,12.98,77.57
2023-06-03 08:00:00,2023,6,3,8,27.78,5.62,60.33,0.0,12.98,77.57
2023-06-03 09:00:00,2023,6,3,9,29.97,5.57,50.83,0.0,12.98,77.57
2023-06-03 10:00:00,2023,6,3,10,31.73,5.54,44.62,0.0,12.98,77.57
2023-06-03 11:00:00,2023,6,3,11,33.07,5.46,40.59,0.0,12.98,77.57
2023-06-03 12:00:00,2023,6,3,12,34.02,5.29,38.13,0.0,12.98,77.57
2023-06-03 13:00:00,2023,6,3,13,34.52,5.05,36.49,0.0,12.98,77.57
2023-06-03 14:00:00,2023,6,3,14,34.41,4.91,35.52,0.0,12.98,77.57
2023-06-03 15:00:00,2023,6,3,15,33.79,4.54,35.17,0.0,12.98,77.57
2023-06-03 16:00:00,2023,6,3,16,32.69,3.62,38.06,0.0,12.98,77.57
2023-06-03 17:00:00,2023,6,3,17,30.83,2.09,51.01,0.0,12.98,77.57
2023-06-03 18:00:00,2023,6,3,18,29.08,1.6,64.31,0.0,12.98,77.57
2023-06-03 19:00:00,2023,6,3,19,29.07,1.26,61.91,0.0,12.98,77.57
2023-06-03 20:00:00,2023,6,3,20,28.7,1.1,62.18,0.0,12.98,77.57
2023-06-03 21:00:00,2023,6,3,21,27.53,1.44,67.52,0.0,12.98,77.57
2023-06-03 22:00:00,2023,6,3,22,26.45,1.78,70.68,0.0,12.98,77.57
2023-06-03 23:00:00,2023,6,3,23,25.66,2.03,70.88,0.01,12.98,77.57
2023-06-04 00:00:00,2023,6,4,0,24.74,2.95,76.91,0.01,12.98,77.57
2023-06-04 01:00:00,2023,6,4,1,23.93,3.36,81.43,0.01,12.98,77.57
2023-06-04 02:00:00,2023,6,4,2,23.47,3.65,84.8,0.01,12.98,77.57
2023-06-04 03:00:00,2023,6,4,3,23.18,4.18,87.88,0.0,12.98,77.57
2023-06-04 04:00:00,2023,6,4,4,23.0,4.47,90.1,0.0,12.98,77.57
2023-06-04 05:00:00,2023,6,4,5,22.75,4.42,92.05,0.0,12.98,77.57
2023-06-04 06:00:00,2023,6,4,6,23.77,5.4,84.75,0.0,12.98,77.57
2023-06-04 07:00:00,2023,6,4,7,26.09,5.71,69.37,0.0,12.98,77.57
2023-06-04 08:00:00,2023,6,4,8,28.49,5.46,57.73,0.03,12.98,77.57
2023-06-04 09:00:00,2023,6,4,9,30.53,5.13,50.6,0.04,12.98,77.57
2023-06-04 10:00:00,2023,6,4,10,32.18,4.53,45.14,0.05,12.98,77.57
2023-06-04 11:00:00,2023,6,4,11,33.36,3.79,40.89,0.05,12.98,77.57
2023-06-04 12:00:00,2023,6,4,12,34.07,3.1,37.88,0.04,12.98,77.57
2023-06-04 13:00:00,2023,6,4,13,34.03,2.69,36.85,0.04,12.98,77.57
2023-06-04 14:00:00,2023,6,4,14,33.74,2.57,37.38,0.03,12.98,77.57
2023-06-04 15:00:00,2023,6,4,15,32.99,2.56,39.09,0.01,12.98,77.57
2023-06-04 16:00:00,2023,6,4,16,32.05,2.72,41.61,0.01,12.98,77.57
2023-06-04 17:00:00,2023,6,4,17,30.53,2.24,50.11,0.0,12.98,77.57
2023-06-04 18:00:00,2023,6,4,18,28.03,1.9,68.57,0.0,12.98,77.57
2023-06-04 19:00:00,2023,6,4,19,27.01,2.03,72.21,0.0,12.98,77.57
2023-06-04 20:00:00,2023,6,4,20,26.23,2.14,74.54,0.0,12.98,77.57
2023-06-04 21:00:00,2023,6,4,21,25.48,2.28,76.44,0.0,12.98,77.57
2023-06-04 22:00:00,2023,6,4,22,24.77,2.75,78.21,0.0,12.98,77.57
2023-06-04 23:00:00,2023,6,4,23,24.08,3.74,80.8,0.0,12.98,77.57
2023-06-05 00:00:00,2023,6,5,0,23.31,4.36,84.84,0.0,12.98,77.57
2023-06-05 01:00:00,2023,6,5,1,22.81,4.8,87.61,0.01,12.98,77.57
2023-06-05 02:00:00,2023,6,5,2,22.54,4.77,89.63,0.02,12.98,77.57
2023-06-05 03:00:00,2023,6,5,3,22.34,4.43,91.43,0.02,12.98,77.57
2023-06-05 04:00:00,2023,6,5,4,22.27,4.08,92.29,0.02,12.98,77.57
2023-06-05 05:00:00,2023,6,5,5,22.26,3.73,92.58,0.01,12.98,77.57
2023-06-05 06:00:00,2023,6,5,6,23.34,4.75,85.77,0.02,12.98,77.57
2023-06-05 07:00:00,2023,6,5,7,25.32,5.29,74.2,0.05,12.98,77.57
2023-06-05 08:00:00,2023,6,5,8,27.47,5.09,63.69,0.0,12.98,77.57
2023-06-05 09:00:00,2023,6,5,9,29.01,4.79,56.97,0.0,12.98,77.57
2023-06-05 10:00:00,2023,6,5,10,30.02,4.67,52.78,0.0,12.98,77.57
2023-06-05 11:00:00,2023,6,5,11,30.82,4.54,49.31,0.0,12.98,77.57
2023-06-05 12:00:00,2023,6,5,12,30.92,4.34,47.86,0.0,12.98,77.57
2023-06-05 13:00:00,2023,6,5,13,30.69,3.97,47.82,0.0,12.98,77.57
2023-06-05 14:00:00,2023,6,5,14,30.36,3.49,48.38,0.0,12.98,77.57
2023-06-05 15:00:00,2023,6,5,15,29.93,2.88,49.64,0.0,12.98,77.57
2023-06-05 16:00:00,2023,6,5,16,29.53,2.12,51.42,0.0,12.98,77.57
2023-06-05 17:00:00,2023,6,5,17,28.87,1.15,56.49,0.0,12.98,77.57
2023-06-05 18:00:00,2023,6,5,18,27.04,1.15,72.5,0.0,12.98,77.57
2023-06-05 19:00:00,2023,6,5,19,25.83,2.36,73.12,0.0,12.98,77.57
2023-06-05 20:00:00,2023,6,5,20,24.58,3.87,77.66,0.0,12.98,77.57
2023-06-05 21:00:00,2023,6,5,21,23.79,4.14,84.19,0.0,12.98,77.57
2023-06-05 22:00:00,2023,6,5,22,23.46,4.34,87.83,0.0,12.98,77.57
2023-06-05 23:00:00,2023,6,5,23,23.31,4.81,89.37,0.0,12.98,77.57
2023-06-06 00:00:00,2023,6,6,0,23.07,5.33,90.38,0.0,12.98,77.57
2023-06-06 01:00:00,2023,6,6,1,22.79,5.46,90.93,0.0,12.98,77.57
2023-06-06 02:00:00,2023,6,6,2,22.46,4.86,92.34,0.0,12.98,77.57
2023-06-06 03:00:00,2023,6,6,3,22.2,4.41,93.27,0.0,12.98,77.57
2023-06-06 04:00:00,2023,6,6,4,21.94,4.03,94.3,0.0,12.98,77.57
2023-06-06 05:00:00,2023,6,6,5,21.87,3.98,94.38,0.0,12.98,77.57
2023-06-06 06:00:00,2023,6,6,6,22.95,5.28,88.24,0.0,12.98,77.57
2023-06-06 07:00:00,2023,6,6,7,25.21,6.66,75.48,0.0,12.98,77.57
2023-06-06 08:00:00,2023,6,6,8,27.49,6.65,63.71,0.32,12.98,77.57
2023-06-06 09:00:00,2023,6,6,9,29.54,6.05,55.2,0.51,12.98,77.57
2023-06-06 10:00:00,2023,6,6,10,31.23,5.33,49.32,0.74,12.98,77.57
2023-06-06 11:00:00,2023,6,6,11,32.19,4.49,46.13,1.03,12.98,77.57
2023-06-06 12:00:00,2023,6,6,12,32.49,3.62,44.69,1.21,12.98,77.57
2023-06-06 13:00:00,2023,6,6,13,32.75,2.86,43.27,1.48,12.98,77.57
2023-06-06 14:00:00,2023,6,6,14,32.43,2.4,43.26,2.05,12.98,77.57
2023-06-06 15:00:00,2023,6,6,15,31.85,2.29,44.14,2.27,12.98,77.57
2023-06-06 16:00:00,2023,6,6,16,30.98,2.2,47.22,1.76,12.98,77.57
2023-06-06 17:00:00,2023,6,6,17,29.67,1.82,56.35,1.37,12.98,77.57
2023-06-06 18:00:00,2023,6,6,18,27.75,1.77,72.36,1.16,12.98,77.57
2023-06-06 19:00:00,2023,6,6,19,27.0,2.11,72.8,1.55,12.98,77.57
2023-06-06 20:00:00,2023,6,6,20,26.31,2.63,72.39,1.13,12.98,77.57
2023-06-06 21:00:00,2023,6,6,21,25.57,3.69,73.56,0.91,12.98,77.57
2023-06-06 22:00:00,2023,6,6,22,24.79,4.67,77.53,0.56,12.98,77.57
2023-06-06 23:00:00,2023,6,6,23,23.95,4.98,82.6,0.33,12.98,77.57
2023-06-07 00:00:00,2023,6,7,0,23.27,5.12,87.44,0.3,12.98,77.57
2023-06-07 01:00:00,2023,6,7,1,22.76,5.26,91.14,0.54,12.98,77.57
2023-06-07 02:00:00,2023,6,7,2,22.33,5.24,93.94,1.2,12.98,77.57
2023-06-07 03:00:00,2023,6,7,3,22.09,5.0,95.05,2.68,12.98,77.57
2023-06-07 04:00:00,2023,6,7,4,21.91,4.52,95.53,3.99,12.98,77.57
2023-06-07 05:00:00,2023,6,7,5,21.85,4.56,94.78,5.41,12.98,77.57
2023-06-07 06:00:00,2023,6,7,6,22.65,5.56,90.01,10.03,12.98,77.57
2023-06-07 07:00:00,2023,6,7,7,24.56,6.17,79.09,11.88,12.98,77.57
2023-06-07 08:00:00,2023,6,7,8,26.87,6.08,67.05,0.53,12.98,77.57
2023-06-07 09:00:00,2023,6,7,9,29.0,5.61,57.05,0.39,12.98,77.57
2023-06-07 10:00:00,2023,6,7,10,30.76,4.98,49.48,0.29,12.98,77.57
2023-06-07 11:00:00,2023,6,7,11,32.07,4.34,44.62,0.27,12.98,77.57
2023-06-07 12:00:00,2023,6,7,12,32.78,3.78,42.3,0.27,12.98,77.57
2023-06-07 13:00:00,2023,6,7,13,32.69,3.27,42.18,0.3,12.98,77.57
2023-06-07 14:00:00,2023,6,7,14,32.1,3.09,43.52,0.34,12.98,77.57
2023-06-07 15:00:00,2023,6,7,15,31.45,3.2,45.34,0.35,12.98,77.57
2023-06-07 16:00:00,2023,6,7,16,30.51,3.33,48.83,0.24,12.98,77.57
2023-06-07 17:00:00,2023,6,7,17,28.9,2.57,58.81,0.13,12.98,77.57
2023-06-07 18:00:00,2023,6,7,18,27.17,2.45,69.17,0.09,12.98,77.57
2023-06-07 19:00:00,2023,6,7,19,26.36,3.34,71.31,0.08,12.98,77.57
2023-06-07 20:00:00,2023,6,7,20,25.52,4.27,74.9,0.09,12.98,77.57
2023-06-07 21:00:00,2023,6,7,21,24.74,4.84,78.63,0.09,12.98,77.57
2023-06-07 22:00:00,2023,6,7,22,24.04,5.68,81.3,0.08,12.98,77.57
2023-06-07 23:00:00,2023,6,7,23,23.39,6.09,83.63,0.26,12.98,77.57
2023-06-08 00:00:00,2023,6,8,0,22.88,6.25,85.81,0.67,12.98,77.57
2023-06-08 01:00:00,2023,6,8,1,22.54,6.0,87.03,1.01,12.98,77.57
2023-06-08 02:00:00,2023,6,8,2,22.29,5.8,87.69,1.05,12.98,77.57
2023-06-08 03:00:00,2023,6,8,3,21.87,4.96,90.29,0.83,12.98,77.57
2023-06-08 04:00:00,2023,6,8,4,21.68,4.64,91.15,0.53,12.98,77.57
2023-06-08 05:00:00,2023,6,8,5,21.79,4.32,90.65,0.35,12.98,77.57
2023-06-08 06:00:00,2023,6,8,6,22.93,4.71,85.78,0.27,12.98,77.57
2023-06-08 07:00:00,2023,6,8,7,24.43,5.13,78.37,0.52,12.98,77.57
2023-06-08 08:00:00,2023,6,8,8,25.83,5.07,70.48,0.62,12.98,77.57
2023-06-08 09:00:00,2023,6,8,9,27.09,4.93,63.33,0.66,12.98,77.57
2023-06-08 10:00:00,2023,6,8,10,27.92,4.76,58.68,0.85,12.98,77.57
2023-06-08 11:00:00,2023,6,8,11,28.32,4.44,55.98,1.17,12.98,77.57
2023-06-08 12:00:00,2023,6,8,12,28.49,4.08,54.61,1.2,12.98,77.57
2023-06-08 13:00:00,2023,6,8,13,28.62,3.71,53.98,0.82,12.98,77.57
2023-06-08 14:00:00,2023,6,8,14,28.46,3.43,55.05,0.38,12.98,77.57
2023-06-08 15:00:00,2023,6,8,15,28.13,3.24,56.89,0.16,12.98,77.57
2023-06-08 16:00:00,2023,6,8,16,27.63,3.02,59.32,0.12,12.98,77.57
2023-06-08 17:00:00,2023,6,8,17,26.66,2.02,66.4,0.11,12.98,77.57
2023-06-08 18:00:00,2023,6,8,18,25.06,1.3,80.19,0.06,12.98,77.57
2023-06-08 19:00:00,2023,6,8,19,24.51,1.64,82.02,0.02,12.98,77.57
2023-06-08 20:00:00,2023,6,8,20,24.11,2.4,81.42,0.01,12.98,77.57
2023-06-08 21:00:00,2023,6,8,21,23.88,3.78,81.46,0.01,12.98,77.57
2023-06-08 22:00:00,2023,6,8,22,23.52,4.83,84.2,0.04,12.98,77.57
2023-06-08 23:00:00,2023,6,8,23,22.98,5.1,87.82,0.15,12.98,77.57
2023-06-09 00:00:00,2023,6,9,0,22.46,4.94,90.71,0.7,12.98,77.57
2023-06-09 01:00:00,2023,6,9,1,22.01,4.54,93.11,1.65,12.98,77.57
2023-06-09 02:00:00,2023,6,9,2,21.77,4.32,94.23,1.62,12.98,77.57
2023-06-09 03:00:00,2023,6,9,3,21.6,4.24,94.98,1.6,12.98,77.57
2023-06-09 04:00:00,2023,6,9,4,21.47,4.04,95.48,1.71,12.98,77.57
2023-06-09 05:00:00,2023,6,9,5,21.47,4.07,95.37,1.97,12.98,77.57
2023-06-09 06:00:00,2023,6,9,6,22.38,5.5,90.07,2.07,12.98,77.57
2023-06-09 07:00:00,2023,6,9,7,24.35,6.59,78.47,1.67,12.98,77.57
2023-06-09 08:00:00,2023,6,9,8,26.77,6.78,64.68,54.59,12.98,77.57
2023-06-09 09:00:00,2023,6,9,9,28.79,6.46,55.69,18.88,12.98,77.57
2023-06-09 10:00:00,2023,6,9,10,30.58,6.07,49.25,8.13,12.98,77.57
2023-06-09 11:00:00,2023,6,9,11,31.67,5.73,45.6,6.64,12.98,77.57
2023-06-09 12:00:00,2023,6,9,12,32.12,5.52,44.02,7.39,12.98,77.57
2023-06-09 13:00:00,2023,6,9,13,32.06,5.45,43.74,9.88,12.98,77.57
2023-06-09 14:00:00,2023,6,9,14,31.51,5.2,44.29,10.67,12.98,77.57
2023-06-09 15:00:00,2023,6,9,15,31.01,4.81,44.28,7.34,12.98,77.57
2023-06-09 16:00:00,2023,6,9,16,30.31,4.26,45.39,2.81,12.98,77.57
2023-06-09 17:00:00,2023,6,9,17,28.47,2.68,58.32,0.79,12.98,77.57
2023-06-09 18:00:00,2023,6,9,18,25.94,2.67,70.6,0.27,12.98,77.57
2023-06-09 19:00:00,2023,6,9,19,25.24,3.3,69.1,0.08,12.98,77.57
2023-06-09 20:00:00,2023,6,9,20,24.77,4.61,67.67,0.09,12.98,77.57
2023-06-09 21:00:00,2023,6,9,21,23.96,5.74,71.26,0.07,12.98,77.57
2023-06-09 22:00:00,2023,6,9,22,22.86,5.85,79.05,0.07,12.98,77.57
2023-06-09 23:00:00,2023,6,9,23,22.04,5.74,85.82,0.03,12.98,77.57
2023-06-10 00:00:00,2023,6,10,0,21.5,5.72,90.54,0.14,12.98,77.57
2023-06-10 01:00:00,2023,6,10,1,21.12,5.68,93.64,0.54,12.98,77.57
2023-06-10 02:00:00,2023,6,10,2,20.85,5.58,95.35,0.76,12.98,77.57
2023-06-10 03:00:00,2023,6,10,3,20.68,5.26,95.94,0.89,12.98,77.57
2023-06-10 04:00:00,2023,6,10,4,20.57,4.76,96.22,0.87,12.98,77.57
2023-06-10 05:00:00,2023,6,10,5,20.58,4.46,96.0,0.55,12.98,77.57
2023-06-10 06:00:00,2023,6,10,6,21.72,5.8,89.82,0.06,12.98,77.57
2023-06-10 07:00:00,2023,6,10,7,24.18,7.47,75.01,0.01,12.98,77.57
2023-06-10 08:00:00,2023,6,10,8,27.01,8.45,60.21,0.0,12.98,77.57
2023-06-10 09:00:00,2023,6,10,9,29.39,8.75,51.0,0.0,12.98,77.57
2023-06-10 10:00:00,2023,6,10,10,31.29,8.75,45.05,0.0,12.98,77.57
2023-06-10 11:00:00,2023,6,10,11,32.67,8.72,41.02,0.01,12.98,77.57
2023-06-10 12:00:00,2023,6,10,12,33.26,8.6,38.86,0.01,12.98,77.57
2023-06-10 13:00:00,2023,6,10,13,33.19,8.43,38.5,0.0,12.98,77.57
2023-06-10 14:00:00,2023,6,10,14,32.22,8.23,40.5,0.0,12.98,77.57
2023-06-10 15:00:00,2023,6,10,15,30.85,7.95,43.72,0.0,12.98,77.57
2023-06-10 16:00:00,2023,6,10,16,29.51,7.46,47.13,0.0,12.98,77.57
2023-06-10 17:00:00,2023,6,10,17,28.08,6.22,51.65,0.0,12.98,77.57
2023-06-10 18:00:00,2023,6,10,18,26.27,4.75,59.3,0.0,12.98,77.57
2023-06-10 19:00:00,2023,6,10,19,25.34,5.14,62.84,0.0,12.98,77.57
2023-06-10 20:00:00,2023,6,10,20,24.49,5.4,66.51,0.0,12.98,77.57
2023-06-10 21:00:00,2023,6,10,21,23.63,5.37,71.05,0.0,12.98,77.57
2023-06-10 22:00:00,2023,6,10,22,22.81,5.05,76.26,0.01,12.98,77.57
2023-06-10 23:00:00,2023,6,10,23,22.12,4.57,82.02,0.01,12.98,77.57
2023-06-11 00:00:00,2023,6,11,0,21.63,4.24,86.77,0.01,12.98,77.57
2023-06-11 01:00:00,2023,6,11,1,21.27,4.17,89.66,0.01,12.98,77.57
2023-06-11 02:00:00,2023,6,11,2,20.92,4.04,91.45,0.0,12.98,77.57
2023-06-11 03:00:00,2023,6,11,3,20.55,3.66,93.02,0.0,12.98,77.57
2023-06-11 04:00:00,2023,6,11,4,20.33,3.66,93.84,0.0,12.98,77.57
2023-06-11 05:00:00,2023,6,11,5,20.37,4.15,93.23,0.0,12.98,77.57
2023-06-11 06:00:00,2023,6,11,6,21.49,5.34,85.93,0.0,12.98,77.57
2023-06-11 07:00:00,2023,6,11,7,23.69,7.14,72.87,0.0,12.98,77.57
2023-06-11 08:00:00,2023,6,11,8,26.42,8.27,59.78,0.0,12.98,77.57
2023-06-11 09:00:00,2023,6,11,9,28.95,8.47,51.59,0.0,12.98,77.57
2023-06-11 10:00:00,2023,6,11,10,31.02,8.22,46.26,0.0,12.98,77.57
2023-06-11 11:00:00,2023,6,11,11,32.5,7.95,42.52,0.0,12.98,77.57
2023-06-11 12:00:00,2023,6,11,12,33.36,7.76,40.05,0.0,12.98,77.57
2023-06-11 13:00:00,2023,6,11,13,33.63,7.62,38.67,0.0,12.98,77.57
